Dublin Core:Identifier,Dublin Core:Type,Dublin Core:Title,Dublin Core:Description,Dublin Core:Date,Dublin Core:Temporal Coverage,Dublin Core:Extent,Dublin Core:Relation,Scripto:Status,tags,recordType,collection,file
umd:79480;http://hdl.handle.net/1903.1/11622,"Photograph, documentary","McComas family portrait, Hagerstown, Maryland, 1865","A family portrait of the McComas family, Hagerstown, Maryland, 1865. F. C. McComas and his wife, Catharine McComas are seated with their three sons standing behind them, H. A. McComas, L. E. McComas, and Fred F. McComas. Their daughter, Emma I. McComas sits to the right of F. C. McComas in a blue dress. Emma McComas became Emma Wallace, the mother of James and Katharine Wallace from Cambridge, Maryland.",1865,1801-1900,1 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Families;McComas family",Item,Byron Family papers,http://fedora.lib.umd.edu/fedora/get/umd:79481/image
umd:79486;http://hdl.handle.net/1903.1/11623,"Photograph, documentary","Young woman in a standing pose in a dark dress and coat, Shippensburg, Pennsylvania, circa 1860-1870","Portrait of a young woman with curly hair standing next to a chair wearing a dark dress and coat, Shippensburg, Pennsylvania, circa 1860-1870.",,1801-1900,1 pages,Historical Manuscripts,To transcribe,"Young adults;United States -- History -- Civil War, 1861-1865",Item,Byron Family Papers,http://fedora.lib.umd.edu/fedora/get/umd:79497/image
umd:79506;http://hdl.handle.net/1903.1/11624,"Photograph, documentary","Portrait of a woman wearing a flowered dress, blue earrings and brooch, circa 1860-1870","An ambrotype portrait of a seated woman wearing a flowered dress with lace on the sleeves and collar, blue earrings, and a brooch, circa 1860-1870.",,1801-1900,2 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865;Women",Item,Hendricks and Hamilton families papers,http://fedora.lib.umd.edu/fedora/get/umd:79753/image;http://fedora.lib.umd.edu/fedora/get/umd:79752/image
umd:79520;http://hdl.handle.net/1903.1/11625,"Photograph, documentary","Portrait of woman in spotted dress, white collar and cuffs, circa 1860","A cased tintype portrait of a seated woman in a spotted dress with a white collar and cuffs. The brooch at her neck has a picture of a horse, circa 1860s.",1860,1801-1900,2 pages,Historical Manuscripts,To transcribe,"Women;United States -- History -- Civil War, 1861-1865",Item,Hendricks and Hamilton families papers,http://fedora.lib.umd.edu/fedora/get/umd:79751/image;http://fedora.lib.umd.edu/fedora/get/umd:79750/image
umd:79619;http://hdl.handle.net/1903.1/11662,Prose,"Collection of three letters and documents about the transportation of slaves belonging to J. A. Snider's wife, a native of Maryland, to Mississippi.  Two letters are by her brother, John S. Staplefoot, about shipping these slaves by steamer through New Orleans, or by land. A third document is a two-page legal opinion, by a Maryland law firm from Baltimore, about the legality of shipping these slaves from Maryland to Mississippi, February 13, 1856-October 11, 1858","Collection of three letters and documents about the transportation of slaves belonging to J. A. Snider's wife, a native of Maryland, to Mississippi.  Two letters are by her brother, John S. Staplefoot, about shipping these slaves by steamer through New Orleans, or by land. A third document is a two-page legal opinion, by a Maryland law firm from Baltimore, about the legality of shipping these slaves from Maryland to Mississippi, February 13, 1856-October 11, 1858.",,1801-1900,5 pages,Historical Manuscripts,To transcribe,Slavery -- Maryland;African Americans,Item,Maryland Manuscripts collection,http://fedora.lib.umd.edu/fedora/get/umd:79621/image;http://fedora.lib.umd.edu/fedora/get/umd:79623/image;http://fedora.lib.umd.edu/fedora/get/umd:79624/image;http://fedora.lib.umd.edu/fedora/get/umd:79625/image;http://fedora.lib.umd.edu/fedora/get/umd:79620/image
umd:79758;http://hdl.handle.net/1903.1/11710,Letters,"Hamilton Family papers, Series I, Folder 2: Family Correspondence, 1861-1883","The Hamilton papers document the life and times of the family of John Hamilton, a Roman Catholic planter from Port Tobacco in Charles County, Maryland. Most of the correspondence consists of personal letters sent by the Hamilton children to their parents in Port Tobacco. The letters were typically written while the children were attending various academies and colleges. Topics covered include Catholic schooling at Mount de Sales Academy, Mount St. Mary's College, and Georgetown College; family matters; and national events, including the Civil War and development of the West. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1728.",,1801-1900,67 pages,Historical Manuscripts,To transcribe,"Catholics -- Family relationships -- Maryland -- Charles County -- 19th century -- History -- Sources; 
            ;Plantation owners -- Maryland -- Charles County -- 19th century -- Correspondence;Tobacco farmers -- Maryland -- Charles County -- 19th century -- Correspondence; 
            ; 
            ; 
            ; 
            ; 
            ; 
            ; 
            ; 
            ",Item,Hamilton Family papers,http://fedora.lib.umd.edu/fedora/get/umd:79806/image;http://fedora.lib.umd.edu/fedora/get/umd:79810/image;http://fedora.lib.umd.edu/fedora/get/umd:79815/image;http://fedora.lib.umd.edu/fedora/get/umd:79846/image;http://fedora.lib.umd.edu/fedora/get/umd:79809/image;http://fedora.lib.umd.edu/fedora/get/umd:79811/image;http://fedora.lib.umd.edu/fedora/get/umd:79839/image;http://fedora.lib.umd.edu/fedora/get/umd:79831/image;http://fedora.lib.umd.edu/fedora/get/umd:79823/image;http://fedora.lib.umd.edu/fedora/get/umd:79867/image;http://fedora.lib.umd.edu/fedora/get/umd:83830/image;http://fedora.lib.umd.edu/fedora/get/umd:79813/image;http://fedora.lib.umd.edu/fedora/get/umd:79870/image;http://fedora.lib.umd.edu/fedora/get/umd:79822/image;http://fedora.lib.umd.edu/fedora/get/umd:79819/image;http://fedora.lib.umd.edu/fedora/get/umd:79814/image;http://fedora.lib.umd.edu/fedora/get/umd:79804/image;http://fedora.lib.umd.edu/fedora/get/umd:79805/image;http://fedora.lib.umd.edu/fedora/get/umd:79844/image;http://fedora.lib.umd.edu/fedora/get/umd:79834/image;http://fedora.lib.umd.edu/fedora/get/umd:79854/image;http://fedora.lib.umd.edu/fedora/get/umd:79865/image;http://fedora.lib.umd.edu/fedora/get/umd:79861/image;http://fedora.lib.umd.edu/fedora/get/umd:79829/image;http://fedora.lib.umd.edu/fedora/get/umd:79845/image;http://fedora.lib.umd.edu/fedora/get/umd:79821/image;http://fedora.lib.umd.edu/fedora/get/umd:79841/image;http://fedora.lib.umd.edu/fedora/get/umd:79869/image;http://fedora.lib.umd.edu/fedora/get/umd:79830/image;http://fedora.lib.umd.edu/fedora/get/umd:79817/image;http://fedora.lib.umd.edu/fedora/get/umd:79852/image;http://fedora.lib.umd.edu/fedora/get/umd:79803/image;http://fedora.lib.umd.edu/fedora/get/umd:79858/image;http://fedora.lib.umd.edu/fedora/get/umd:79871/image;http://fedora.lib.umd.edu/fedora/get/umd:79820/image;http://fedora.lib.umd.edu/fedora/get/umd:79866/image;http://fedora.lib.umd.edu/fedora/get/umd:79807/image;http://fedora.lib.umd.edu/fedora/get/umd:79853/image;http://fedora.lib.umd.edu/fedora/get/umd:79863/image;http://fedora.lib.umd.edu/fedora/get/umd:79827/image;http://fedora.lib.umd.edu/fedora/get/umd:79851/image;http://fedora.lib.umd.edu/fedora/get/umd:79835/image;http://fedora.lib.umd.edu/fedora/get/umd:79856/image;http://fedora.lib.umd.edu/fedora/get/umd:79825/image;http://fedora.lib.umd.edu/fedora/get/umd:79859/image;http://fedora.lib.umd.edu/fedora/get/umd:79824/image;http://fedora.lib.umd.edu/fedora/get/umd:79849/image;http://fedora.lib.umd.edu/fedora/get/umd:79857/image;http://fedora.lib.umd.edu/fedora/get/umd:79840/image;http://fedora.lib.umd.edu/fedora/get/umd:79836/image;http://fedora.lib.umd.edu/fedora/get/umd:79847/image;http://fedora.lib.umd.edu/fedora/get/umd:79832/image;http://fedora.lib.umd.edu/fedora/get/umd:79842/image;http://fedora.lib.umd.edu/fedora/get/umd:79808/image;http://fedora.lib.umd.edu/fedora/get/umd:79860/image;http://fedora.lib.umd.edu/fedora/get/umd:79862/image;http://fedora.lib.umd.edu/fedora/get/umd:79812/image;http://fedora.lib.umd.edu/fedora/get/umd:79872/image;http://fedora.lib.umd.edu/fedora/get/umd:79843/image;http://fedora.lib.umd.edu/fedora/get/umd:79826/image;http://fedora.lib.umd.edu/fedora/get/umd:79848/image;http://fedora.lib.umd.edu/fedora/get/umd:79818/image;http://fedora.lib.umd.edu/fedora/get/umd:79855/image;http://fedora.lib.umd.edu/fedora/get/umd:79833/image;http://fedora.lib.umd.edu/fedora/get/umd:79828/image;http://fedora.lib.umd.edu/fedora/get/umd:79850/image;http://fedora.lib.umd.edu/fedora/get/umd:79864/image
umd:79922;http://hdl.handle.net/1903.1/11769,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series I, Box 3, Folder 6: Correspondence (Letters Sent), Fannie Gray -- to (Aunt) Sue, 1863","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",1863-01-22,1801-1900,4 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82539/image;http://fedora.lib.umd.edu/fedora/get/umd:82540/image;http://fedora.lib.umd.edu/fedora/get/umd:82541/image;http://fedora.lib.umd.edu/fedora/get/umd:82529/image
umd:79923;http://hdl.handle.net/1903.1/11770,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series I, Box 3, Folder 10: Correspondence (Letters Sent), Fannie Gray -- to Hannah Hughes Gray, 1852-1864","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",,1801-1900,14 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82574/image;http://fedora.lib.umd.edu/fedora/get/umd:82576/image;http://fedora.lib.umd.edu/fedora/get/umd:82577/image;http://fedora.lib.umd.edu/fedora/get/umd:82582/image;http://fedora.lib.umd.edu/fedora/get/umd:82587/image;http://fedora.lib.umd.edu/fedora/get/umd:82581/image;http://fedora.lib.umd.edu/fedora/get/umd:82579/image;http://fedora.lib.umd.edu/fedora/get/umd:82583/image;http://fedora.lib.umd.edu/fedora/get/umd:82586/image;http://fedora.lib.umd.edu/fedora/get/umd:82585/image;http://fedora.lib.umd.edu/fedora/get/umd:82584/image;http://fedora.lib.umd.edu/fedora/get/umd:82588/image;http://fedora.lib.umd.edu/fedora/get/umd:82580/image;http://fedora.lib.umd.edu/fedora/get/umd:82573/image
umd:79924;http://hdl.handle.net/1903.1/11771,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series I, Box 3, Folder 15: Correspondence (Letters Sent), Hannah Hughes Gray -- to ""Brothers and Sisters"", 1862-1866","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",,1801-1900,17 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82635/image;http://fedora.lib.umd.edu/fedora/get/umd:82636/image;http://fedora.lib.umd.edu/fedora/get/umd:82637/image;http://fedora.lib.umd.edu/fedora/get/umd:82641/image;http://fedora.lib.umd.edu/fedora/get/umd:82648/image;http://fedora.lib.umd.edu/fedora/get/umd:82640/image;http://fedora.lib.umd.edu/fedora/get/umd:82638/image;http://fedora.lib.umd.edu/fedora/get/umd:82643/image;http://fedora.lib.umd.edu/fedora/get/umd:82655/image;http://fedora.lib.umd.edu/fedora/get/umd:82652/image;http://fedora.lib.umd.edu/fedora/get/umd:82646/image;http://fedora.lib.umd.edu/fedora/get/umd:82645/image;http://fedora.lib.umd.edu/fedora/get/umd:82644/image;http://fedora.lib.umd.edu/fedora/get/umd:82651/image;http://fedora.lib.umd.edu/fedora/get/umd:82639/image;http://fedora.lib.umd.edu/fedora/get/umd:82653/image;http://fedora.lib.umd.edu/fedora/get/umd:82634/image
umd:79925;http://hdl.handle.net/1903.1/11772,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series I, Box 3, Folder 22: Correspondence (Letters Sent), Hannah Hughes Gray -- to Ezekiel Hughes and Susanna Hughes, 1861","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",1861,1801-1900,9 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82807/image;http://fedora.lib.umd.edu/fedora/get/umd:82812/image;http://fedora.lib.umd.edu/fedora/get/umd:82815/image;http://fedora.lib.umd.edu/fedora/get/umd:82824/image;http://fedora.lib.umd.edu/fedora/get/umd:82821/image;http://fedora.lib.umd.edu/fedora/get/umd:82818/image;http://fedora.lib.umd.edu/fedora/get/umd:82819/image;http://fedora.lib.umd.edu/fedora/get/umd:82826/image;http://fedora.lib.umd.edu/fedora/get/umd:82800/image
umd:79926;http://hdl.handle.net/1903.1/11773,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series I, Box 3, Folder 23: Correspondence (Letters Sent), Hannah Hughes Gray -- to Sarah Frances Hughes, 1852-1867 and undated","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",,1801-1900,76 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:83153/image;http://fedora.lib.umd.edu/fedora/get/umd:82954/image;http://fedora.lib.umd.edu/fedora/get/umd:82958/image;http://fedora.lib.umd.edu/fedora/get/umd:82963/image;http://fedora.lib.umd.edu/fedora/get/umd:83002/image;http://fedora.lib.umd.edu/fedora/get/umd:82957/image;http://fedora.lib.umd.edu/fedora/get/umd:82959/image;http://fedora.lib.umd.edu/fedora/get/umd:83157/image;http://fedora.lib.umd.edu/fedora/get/umd:82989/image;http://fedora.lib.umd.edu/fedora/get/umd:82978/image;http://fedora.lib.umd.edu/fedora/get/umd:83151/image;http://fedora.lib.umd.edu/fedora/get/umd:82970/image;http://fedora.lib.umd.edu/fedora/get/umd:83024/image;http://fedora.lib.umd.edu/fedora/get/umd:82986/image;http://fedora.lib.umd.edu/fedora/get/umd:82961/image;http://fedora.lib.umd.edu/fedora/get/umd:83155/image;http://fedora.lib.umd.edu/fedora/get/umd:83029/image;http://fedora.lib.umd.edu/fedora/get/umd:82969/image;http://fedora.lib.umd.edu/fedora/get/umd:82966/image;http://fedora.lib.umd.edu/fedora/get/umd:82962/image;http://fedora.lib.umd.edu/fedora/get/umd:82952/image;http://fedora.lib.umd.edu/fedora/get/umd:82953/image;http://fedora.lib.umd.edu/fedora/get/umd:82999/image;http://fedora.lib.umd.edu/fedora/get/umd:82982/image;http://fedora.lib.umd.edu/fedora/get/umd:83010/image;http://fedora.lib.umd.edu/fedora/get/umd:83145/image;http://fedora.lib.umd.edu/fedora/get/umd:83022/image;http://fedora.lib.umd.edu/fedora/get/umd:83017/image;http://fedora.lib.umd.edu/fedora/get/umd:82976/image;http://fedora.lib.umd.edu/fedora/get/umd:83001/image;http://fedora.lib.umd.edu/fedora/get/umd:82968/image;http://fedora.lib.umd.edu/fedora/get/umd:83143/image;http://fedora.lib.umd.edu/fedora/get/umd:82991/image;http://fedora.lib.umd.edu/fedora/get/umd:83027/image;http://fedora.lib.umd.edu/fedora/get/umd:82977/image;http://fedora.lib.umd.edu/fedora/get/umd:82964/image;http://fedora.lib.umd.edu/fedora/get/umd:83008/image;http://fedora.lib.umd.edu/fedora/get/umd:82951/image;http://fedora.lib.umd.edu/fedora/get/umd:83014/image;http://fedora.lib.umd.edu/fedora/get/umd:83147/image;http://fedora.lib.umd.edu/fedora/get/umd:83030/image;http://fedora.lib.umd.edu/fedora/get/umd:82967/image;http://fedora.lib.umd.edu/fedora/get/umd:83023/image;http://fedora.lib.umd.edu/fedora/get/umd:82955/image;http://fedora.lib.umd.edu/fedora/get/umd:83009/image;http://fedora.lib.umd.edu/fedora/get/umd:83019/image;http://fedora.lib.umd.edu/fedora/get/umd:83148/image;http://fedora.lib.umd.edu/fedora/get/umd:82974/image;http://fedora.lib.umd.edu/fedora/get/umd:83007/image;http://fedora.lib.umd.edu/fedora/get/umd:82983/image;http://fedora.lib.umd.edu/fedora/get/umd:83012/image;http://fedora.lib.umd.edu/fedora/get/umd:82972/image;http://fedora.lib.umd.edu/fedora/get/umd:83015/image;http://fedora.lib.umd.edu/fedora/get/umd:82971/image;http://fedora.lib.umd.edu/fedora/get/umd:83005/image;http://fedora.lib.umd.edu/fedora/get/umd:83013/image;http://fedora.lib.umd.edu/fedora/get/umd:82990/image;http://fedora.lib.umd.edu/fedora/get/umd:82984/image;http://fedora.lib.umd.edu/fedora/get/umd:83003/image;http://fedora.lib.umd.edu/fedora/get/umd:82980/image;http://fedora.lib.umd.edu/fedora/get/umd:82993/image;http://fedora.lib.umd.edu/fedora/get/umd:82956/image;http://fedora.lib.umd.edu/fedora/get/umd:83016/image;http://fedora.lib.umd.edu/fedora/get/umd:83018/image;http://fedora.lib.umd.edu/fedora/get/umd:82960/image;http://fedora.lib.umd.edu/fedora/get/umd:83141/image;http://fedora.lib.umd.edu/fedora/get/umd:83138/image;http://fedora.lib.umd.edu/fedora/get/umd:82997/image;http://fedora.lib.umd.edu/fedora/get/umd:82973/image;http://fedora.lib.umd.edu/fedora/get/umd:83004/image;http://fedora.lib.umd.edu/fedora/get/umd:82965/image;http://fedora.lib.umd.edu/fedora/get/umd:83011/image;http://fedora.lib.umd.edu/fedora/get/umd:82981/image;http://fedora.lib.umd.edu/fedora/get/umd:82975/image;http://fedora.lib.umd.edu/fedora/get/umd:83006/image;http://fedora.lib.umd.edu/fedora/get/umd:83020/image
umd:79927;http://hdl.handle.net/1903.1/11774,Letters,"Claude-Gray-Hughes-Tuck-Whittington Family papers, Series II, Box 3, Folder 19: Correspondence (Letters Received), William Hallum Tuck, 1834-1864 and undated","The Claudes, Grays, Hughes, Tucks, and Whittingtons are all families of Annapolis and were related by marriage. For more information, see the complete finding aid to the collection at http://hdl.handle.net/1903.1/1230.",,1801-1900,65 pages,Historical Manuscripts,To transcribe,"United States -- History -- Civil War, 1861-1865",Item,Claude-Gray-Hughes-Tuck-Whittington Family papers,http://fedora.lib.umd.edu/fedora/get/umd:82246/image;http://fedora.lib.umd.edu/fedora/get/umd:82250/image;http://fedora.lib.umd.edu/fedora/get/umd:82456/image;http://fedora.lib.umd.edu/fedora/get/umd:82506/image;http://fedora.lib.umd.edu/fedora/get/umd:82249/image;http://fedora.lib.umd.edu/fedora/get/umd:82251/image;http://fedora.lib.umd.edu/fedora/get/umd:82499/image;http://fedora.lib.umd.edu/fedora/get/umd:82492/image;http://fedora.lib.umd.edu/fedora/get/umd:82484/image;http://fedora.lib.umd.edu/fedora/get/umd:82532/image;http://fedora.lib.umd.edu/fedora/get/umd:82498/image;http://fedora.lib.umd.edu/fedora/get/umd:82454/image;http://fedora.lib.umd.edu/fedora/get/umd:82535/image;http://fedora.lib.umd.edu/fedora/get/umd:82480/image;http://fedora.lib.umd.edu/fedora/get/umd:82471/image;http://fedora.lib.umd.edu/fedora/get/umd:82455/image;http://fedora.lib.umd.edu/fedora/get/umd:82244/image;http://fedora.lib.umd.edu/fedora/get/umd:82245/image;http://fedora.lib.umd.edu/fedora/get/umd:82504/image;http://fedora.lib.umd.edu/fedora/get/umd:82495/image;http://fedora.lib.umd.edu/fedora/get/umd:82514/image;http://fedora.lib.umd.edu/fedora/get/umd:82525/image;http://fedora.lib.umd.edu/fedora/get/umd:82521/image;http://fedora.lib.umd.edu/fedora/get/umd:82490/image;http://fedora.lib.umd.edu/fedora/get/umd:82505/image;http://fedora.lib.umd.edu/fedora/get/umd:82479/image;http://fedora.lib.umd.edu/fedora/get/umd:82501/image;http://fedora.lib.umd.edu/fedora/get/umd:82534/image;http://fedora.lib.umd.edu/fedora/get/umd:82491/image;http://fedora.lib.umd.edu/fedora/get/umd:82469/image;http://fedora.lib.umd.edu/fedora/get/umd:82512/image;http://fedora.lib.umd.edu/fedora/get/umd:82243/image;http://fedora.lib.umd.edu/fedora/get/umd:82518/image;http://fedora.lib.umd.edu/fedora/get/umd:82478/image;http://fedora.lib.umd.edu/fedora/get/umd:82530/image;http://fedora.lib.umd.edu/fedora/get/umd:82247/image;http://fedora.lib.umd.edu/fedora/get/umd:82513/image;http://fedora.lib.umd.edu/fedora/get/umd:82523/image;http://fedora.lib.umd.edu/fedora/get/umd:82488/image;http://fedora.lib.umd.edu/fedora/get/umd:82511/image;http://fedora.lib.umd.edu/fedora/get/umd:82496/image;http://fedora.lib.umd.edu/fedora/get/umd:82516/image;http://fedora.lib.umd.edu/fedora/get/umd:82486/image;http://fedora.lib.umd.edu/fedora/get/umd:82519/image;http://fedora.lib.umd.edu/fedora/get/umd:82485/image;http://fedora.lib.umd.edu/fedora/get/umd:82509/image;http://fedora.lib.umd.edu/fedora/get/umd:82517/image;http://fedora.lib.umd.edu/fedora/get/umd:82500/image;http://fedora.lib.umd.edu/fedora/get/umd:82497/image;http://fedora.lib.umd.edu/fedora/get/umd:82507/image;http://fedora.lib.umd.edu/fedora/get/umd:82493/image;http://fedora.lib.umd.edu/fedora/get/umd:82502/image;http://fedora.lib.umd.edu/fedora/get/umd:82248/image;http://fedora.lib.umd.edu/fedora/get/umd:82520/image;http://fedora.lib.umd.edu/fedora/get/umd:82522/image;http://fedora.lib.umd.edu/fedora/get/umd:82252/image;http://fedora.lib.umd.edu/fedora/get/umd:82503/image;http://fedora.lib.umd.edu/fedora/get/umd:82487/image;http://fedora.lib.umd.edu/fedora/get/umd:82508/image;http://fedora.lib.umd.edu/fedora/get/umd:82470/image;http://fedora.lib.umd.edu/fedora/get/umd:82515/image;http://fedora.lib.umd.edu/fedora/get/umd:82494/image;http://fedora.lib.umd.edu/fedora/get/umd:82489/image;http://fedora.lib.umd.edu/fedora/get/umd:82510/image;http://fedora.lib.umd.edu/fedora/get/umd:82524/image
